PDMS_fraction,CdO_fraction,B4C_fraction,Gd2O3_fraction,Composition_Formula,Theoretical_Density,Density_Calculation
82,10,1,7,82C2H6OSi+10CdO+1B4C+7Gd2O3,2.1502,(82 * 0.965) + (10 * 8.15) + (1 * 2.52) + (7 * 7.41) / 100
81,10,1,8,81C2H6OSi+10CdO+1B4C+8Gd2O3,2.21465,(81 * 0.965) + (10 * 8.15) + (1 * 2.52) + (8 * 7.41) / 100
80,10,1,9,80C2H6OSi+10CdO+1B4C+9Gd2O3,2.2791,(80 * 0.965) + (10 * 8.15) + (1 * 2.52) + (9 * 7.41) / 100
88,10,2,0,88C2H6OSi+10CdO+2B4C+0Gd2O3,1.7146,(88 * 0.965) + (10 * 8.15) + (2 * 2.52) + (0 * 7.41) / 100
87,10,2,1,87C2H6OSi+10CdO+2B4C+1Gd2O3,1.77905,(87 * 0.965) + (10 * 8.15) + (2 * 2.52) + (1 * 7.41) / 100
86,10,2,2,86C2H6OSi+10CdO+2B4C+2Gd2O3,1.8435,(86 * 0.965) + (10 * 8.15) + (2 * 2.52) + (2 * 7.41) / 100
85,10,2,3,85C2H6OSi+10CdO+2B4C+3Gd2O3,1.90795,(85 * 0.965) + (10 * 8.15) + (2 * 2.52) + (3 * 7.41) / 100
84,10,2,4,84C2H6OSi+10CdO+2B4C+4Gd2O3,1.9724,(84 * 0.965) + (10 * 8.15) + (2 * 2.52) + (4 * 7.41) / 100
83,10,2,5,83C2H6OSi+10CdO+2B4C+5Gd2O3,2.03685,(83 * 0.965) + (10 * 8.15) + (2 * 2.52) + (5 * 7.41) / 100
82,10,2,6,82C2H6OSi+10CdO+2B4C+6Gd2O3,2.1013,(82 * 0.965) + (10 * 8.15) + (2 * 2.52) + (6 * 7.41) / 100
81,10,2,7,81C2H6OSi+10CdO+2B4C+7Gd2O3,2.16575,(81 * 0.965) + (10 * 8.15) + (2 * 2.52) + (7 * 7.41) / 100
80,10,2,8,80C2H6OSi+10CdO+2B4C+8Gd2O3,2.2302,(80 * 0.965) + (10 * 8.15) + (2 * 2.52) + (8 * 7.41) / 100
87,10,3,0,87C2H6OSi+10CdO+3B4C+0Gd2O3,1.73015,(87 * 0.965) + (10 * 8.15) + (3 * 2.52) + (0 * 7.41) / 100
86,10,3,1,86C2H6OSi+10CdO+3B4C+1Gd2O3,1.7946,(86 * 0.965) + (10 * 8.15) + (3 * 2.52) + (1 * 7.41) / 100
85,10,3,2,85C2H6OSi+10CdO+3B4C+2Gd2O3,1.85905,(85 * 0.965) + (10 * 8.15) + (3 * 2.52) + (2 * 7.41) / 100
84,10,3,3,84C2H6OSi+10CdO+3B4C+3Gd2O3,1.9235,(84 * 0.965) + (10 * 8.15) + (3 * 2.52) + (3 * 7.41) / 100
83,10,3,4,83C2H6OSi+10CdO+3B4C+4Gd2O3,1.98795,(83 * 0.965) + (10 * 8.15) + (3 * 2.52) + (4 * 7.41) / 100
82,10,3,5,82C2H6OSi+10CdO+3B4C+5Gd2O3,2.0524,(82 * 0.965) + (10 * 8.15) + (3 * 2.52) + (5 * 7.41) / 100
81,10,3,6,81C2H6OSi+10CdO+3B4C+6Gd2O3,2.11685,(81 * 0.965) + (10 * 8.15) + (3 * 2.52) + (6 * 7.41) / 100
80,10,3,7,80C2H6OSi+10CdO+3B4C+7Gd2O3,2.1813,(80 * 0.965) + (10 * 8.15) + (3 * 2.52) + (7 * 7.41) / 100
86,10,4,0,86C2H6OSi+10CdO+4B4C+0Gd2O3,1.7457,(86 * 0.965) + (10 * 8.15) + (4 * 2.52) + (0 * 7.41) / 100
85,10,4,1,85C2H6OSi+10CdO+4B4C+1Gd2O3,1.81015,(85 * 0.965) + (10 * 8.15) + (4 * 2.52) + (1 * 7.41) / 100
84,10,4,2,84C2H6OSi+10CdO+4B4C+2Gd2O3,1.8746,(84 * 0.965) + (10 * 8.15) + (4 * 2.52) + (2 * 7.41) / 100
83,10,4,3,83C2H6OSi+10CdO+4B4C+3Gd2O3,1.93905,(83 * 0.965) + (10 * 8.15) + (4 * 2.52) + (3 * 7.41) / 100
82,10,4,4,82C2H6OSi+10CdO+4B4C+4Gd2O3,2.0035,(82 * 0.965) + (10 * 8.15) + (4 * 2.52) + (4 * 7.41) / 100
81,10,4,5,81C2H6OSi+10CdO+4B4C+5Gd2O3,2.06795,(81 * 0.965) + (10 * 8.15) + (4 * 2.52) + (5 * 7.41) / 100
80,10,4,6,80C2H6OSi+10CdO+4B4C+6Gd2O3,2.1324,(80 * 0.965) + (10 * 8.15) + (4 * 2.52) + (6 * 7.41) / 100
85,10,5,0,85C2H6OSi+10CdO+5B4C+0Gd2O3,1.76125,(85 * 0.965) + (10 * 8.15) + (5 * 2.52) + (0 * 7.41) / 100
84,10,5,1,84C2H6OSi+10CdO+5B4C+1Gd2O3,1.8257,(84 * 0.965) + (10 * 8.15) + (5 * 2.52) + (1 * 7.41) / 100
83,10,5,2,83C2H6OSi+10CdO+5B4C+2Gd2O3,1.89015,(83 * 0.965) + (10 * 8.15) + (5 * 2.52) + (2 * 7.41) / 100
82,10,5,3,82C2H6OSi+10CdO+5B4C+3Gd2O3,1.9546,(82 * 0.965) + (10 * 8.15) + (5 * 2.52) + (3 * 7.41) / 100
81,10,5,4,81C2H6OSi+10CdO+5B4C+4Gd2O3,2.01905,(81 * 0.965) + (10 * 8.15) + (5 * 2.52) + (4 * 7.41) / 100
80,10,5,5,80C2H6OSi+10CdO+5B4C+5Gd2O3,2.0835,(80 * 0.965) + (10 * 8.15) + (5 * 2.52) + (5 * 7.41) / 100
84,10,6,0,84C2H6OSi+10CdO+6B4C+0Gd2O3,1.7768,(84 * 0.965) + (10 * 8.15) + (6 * 2.52) + (0 * 7.41) / 100
83,10,6,1,83C2H6OSi+10CdO+6B4C+1Gd2O3,1.84125,(83 * 0.965) + (10 * 8.15) + (6 * 2.52) + (1 * 7.41) / 100
82,10,6,2,82C2H6OSi+10CdO+6B4C+2Gd2O3,1.9057,(82 * 0.965) + (10 * 8.15) + (6 * 2.52) + (2 * 7.41) / 100
81,10,6,3,81C2H6OSi+10CdO+6B4C+3Gd2O3,1.97015,(81 * 0.965) + (10 * 8.15) + (6 * 2.52) + (3 * 7.41) / 100
80,10,6,4,80C2H6OSi+10CdO+6B4C+4Gd2O3,2.0346,(80 * 0.965) + (10 * 8.15) + (6 * 2.52) + (4 * 7.41) / 100
83,10,7,0,83C2H6OSi+10CdO+7B4C+0Gd2O3,1.79235,(83 * 0.965) + (10 * 8.15) + (7 * 2.52) + (0 * 7.41) / 100
82,10,7,1,82C2H6OSi+10CdO+7B4C+1Gd2O3,1.8568,(82 * 0.965) + (10 * 8.15) + (7 * 2.52) + (1 * 7.41) / 100
81,10,7,2,81C2H6OSi+10CdO+7B4C+2Gd2O3,1.92125,(81 * 0.965) + (10 * 8.15) + (7 * 2.52) + (2 * 7.41) / 100
80,10,7,3,80C2H6OSi+10CdO+7B4C+3Gd2O3,1.9857,(80 * 0.965) + (10 * 8.15) + (7 * 2.52) + (3 * 7.41) / 100
82,10,8,0,82C2H6OSi+10CdO+8B4C+0Gd2O3,1.8079,(82 * 0.965) + (10 * 8.15) + (8 * 2.52) + (0 * 7.41) / 100
81,10,8,1,81C2H6OSi+10CdO+8B4C+1Gd2O3,1.87235,(81 * 0.965) + (10 * 8.15) + (8 * 2.52) + (1 * 7.41) / 100
80,10,8,2,80C2H6OSi+10CdO+8B4C+2Gd2O3,1.9368,(80 * 0.965) + (10 * 8.15) + (8 * 2.52) + (2 * 7.41) / 100
81,10,9,0,81C2H6OSi+10CdO+9B4C+0Gd2O3,1.82345,(81 * 0.965) + (10 * 8.15) + (9 * 2.52) + (0 * 7.41) / 100
80,10,9,1,80C2H6OSi+10CdO+9B4C+1Gd2O3,1.8879,(80 * 0.965) + (10 * 8.15) + (9 * 2.52) + (1 * 7.41) / 100
80,10,10,0,80C2H6OSi+10CdO+10B4C+0Gd2O3,1.839,(80 * 0.965) + (10 * 8.15) + (10 * 2.52) + (0 * 7.41) / 100
89,11,0,0,89C2H6OSi+11CdO+0B4C+0Gd2O3,1.75535,(89 * 0.965) + (11 * 8.15) + (0 * 2.52) + (0 * 7.41) / 100
88,11,0,1,88C2H6OSi+11CdO+0B4C+1Gd2O3,1.8198,(88 * 0.965) + (11 * 8.15) + (0 * 2.52) + (1 * 7.41) / 100
87,11,0,2,87C2H6OSi+11CdO+0B4C+2Gd2O3,1.88425,(87 * 0.965) + (11 * 8.15) + (0 * 2.52) + (2 * 7.41) / 100
86,11,0,3,86C2H6OSi+11CdO+0B4C+3Gd2O3,1.9487,(86 * 0.965) + (11 * 8.15) + (0 * 2.52) + (3 * 7.41) / 100
85,11,0,4,85C2H6OSi+11CdO+0B4C+4Gd2O3,2.01315,(85 * 0.965) + (11 * 8.15) + (0 * 2.52) + (4 * 7.41) / 100
84,11,0,5,84C2H6OSi+11CdO+0B4C+5Gd2O3,2.0776,(84 * 0.965) + (11 * 8.15) + (0 * 2.52) + (5 * 7.41) / 100
83,11,0,6,83C2H6OSi+11CdO+0B4C+6Gd2O3,2.14205,(83 * 0.965) + (11 * 8.15) + (0 * 2.52) + (6 * 7.41) / 100
82,11,0,7,82C2H6OSi+11CdO+0B4C+7Gd2O3,2.2065,(82 * 0.965) + (11 * 8.15) + (0 * 2.52) + (7 * 7.41) / 100
81,11,0,8,81C2H6OSi+11CdO+0B4C+8Gd2O3,2.27095,(81 * 0.965) + (11 * 8.15) + (0 * 2.52) + (8 * 7.41) / 100
80,11,0,9,80C2H6OSi+11CdO+0B4C+9Gd2O3,2.3354,(80 * 0.965) + (11 * 8.15) + (0 * 2.52) + (9 * 7.41) / 100
88,11,1,0,88C2H6OSi+11CdO+1B4C+0Gd2O3,1.7709,(88 * 0.965) + (11 * 8.15) + (1 * 2.52) + (0 * 7.41) / 100
87,11,1,1,87C2H6OSi+11CdO+1B4C+1Gd2O3,1.83535,(87 * 0.965) + (11 * 8.15) + (1 * 2.52) + (1 * 7.41) / 100
86,11,1,2,86C2H6OSi+11CdO+1B4C+2Gd2O3,1.8998,(86 * 0.965) + (11 * 8.15) + (1 * 2.52) + (2 * 7.41) / 100
85,11,1,3,85C2H6OSi+11CdO+1B4C+3Gd2O3,1.96425,(85 * 0.965) + (11 * 8.15) + (1 * 2.52) + (3 * 7.41) / 100
84,11,1,4,84C2H6OSi+11CdO+1B4C+4Gd2O3,2.0287,(84 * 0.965) + (11 * 8.15) + (1 * 2.52) + (4 * 7.41) / 100
83,11,1,5,83C2H6OSi+11CdO+1B4C+5Gd2O3,2.09315,(83 * 0.965) + (11 * 8.15) + (1 * 2.52) + (5 * 7.41) / 100
82,11,1,6,82C2H6OSi+11CdO+1B4C+6Gd2O3,2.1576,(82 * 0.965) + (11 * 8.15) + (1 * 2.52) + (6 * 7.41) / 100
81,11,1,7,81C2H6OSi+11CdO+1B4C+7Gd2O3,2.22205,(81 * 0.965) + (11 * 8.15) + (1 * 2.52) + (7 * 7.41) / 100
80,11,1,8,80C2H6OSi+11CdO+1B4C+8Gd2O3,2.2865,(80 * 0.965) + (11 * 8.15) + (1 * 2.52) + (8 * 7.41) / 100
87,11,2,0,87C2H6OSi+11CdO+2B4C+0Gd2O3,1.78645,(87 * 0.965) + (11 * 8.15) + (2 * 2.52) + (0 * 7.41) / 100
86,11,2,1,86C2H6OSi+11CdO+2B4C+1Gd2O3,1.8509,(86 * 0.965) + (11 * 8.15) + (2 * 2.52) + (1 * 7.41) / 100
85,11,2,2,85C2H6OSi+11CdO+2B4C+2Gd2O3,1.91535,(85 * 0.965) + (11 * 8.15) + (2 * 2.52) + (2 * 7.41) / 100
84,11,2,3,84C2H6OSi+11CdO+2B4C+3Gd2O3,1.9798,(84 * 0.965) + (11 * 8.15) + (2 * 2.52) + (3 * 7.41) / 100
83,11,2,4,83C2H6OSi+11CdO+2B4C+4Gd2O3,2.04425,(83 * 0.965) + (11 * 8.15) + (2 * 2.52) + (4 * 7.41) / 100
82,11,2,5,82C2H6OSi+11CdO+2B4C+5Gd2O3,2.1087,(82 * 0.965) + (11 * 8.15) + (2 * 2.52) + (5 * 7.41) / 100
81,11,2,6,81C2H6OSi+11CdO+2B4C+6Gd2O3,2.17315,(81 * 0.965) + (11 * 8.15) + (2 * 2.52) + (6 * 7.41) / 100
80,11,2,7,80C2H6OSi+11CdO+2B4C+7Gd2O3,2.2376,(80 * 0.965) + (11 * 8.15) + (2 * 2.52) + (7 * 7.41) / 100
86,11,3,0,86C2H6OSi+11CdO+3B4C+0Gd2O3,1.802,(86 * 0.965) + (11 * 8.15) + (3 * 2.52) + (0 * 7.41) / 100
85,11,3,1,85C2H6OSi+11CdO+3B4C+1Gd2O3,1.86645,(85 * 0.965) + (11 * 8.15) + (3 * 2.52) + (1 * 7.41) / 100
84,11,3,2,84C2H6OSi+11CdO+3B4C+2Gd2O3,1.9309,(84 * 0.965) + (11 * 8.15) + (3 * 2.52) + (2 * 7.41) / 100
83,11,3,3,83C2H6OSi+11CdO+3B4C+3Gd2O3,1.99535,(83 * 0.965) + (11 * 8.15) + (3 * 2.52) + (3 * 7.41) / 100
82,11,3,4,82C2H6OSi+11CdO+3B4C+4Gd2O3,2.0598,(82 * 0.965) + (11 * 8.15) + (3 * 2.52) + (4 * 7.41) / 100
81,11,3,5,81C2H6OSi+11CdO+3B4C+5Gd2O3,2.12425,(81 * 0.965) + (11 * 8.15) + (3 * 2.52) + (5 * 7.41) / 100
80,11,3,6,80C2H6OSi+11CdO+3B4C+6Gd2O3,2.1887,(80 * 0.965) + (11 * 8.15) + (3 * 2.52) + (6 * 7.41) / 100
85,11,4,0,85C2H6OSi+11CdO+4B4C+0Gd2O3,1.81755,(85 * 0.965) + (11 * 8.15) + (4 * 2.52) + (0 * 7.41) / 100
84,11,4,1,84C2H6OSi+11CdO+4B4C+1Gd2O3,1.882,(84 * 0.965) + (11 * 8.15) + (4 * 2.52) + (1 * 7.41) / 100
83,11,4,2,83C2H6OSi+11CdO+4B4C+2Gd2O3,1.94645,(83 * 0.965) + (11 * 8.15) + (4 * 2.52) + (2 * 7.41) / 100
82,11,4,3,82C2H6OSi+11CdO+4B4C+3Gd2O3,2.0109,(82 * 0.965) + (11 * 8.15) + (4 * 2.52) + (3 * 7.41) / 100
81,11,4,4,81C2H6OSi+11CdO+4B4C+4Gd2O3,2.07535,(81 * 0.965) + (11 * 8.15) + (4 * 2.52) + (4 * 7.41) / 100
80,11,4,5,80C2H6OSi+11CdO+4B4C+5Gd2O3,2.1398,(80 * 0.965) + (11 * 8.15) + (4 * 2.52) + (5 * 7.41) / 100
84,11,5,0,84C2H6OSi+11CdO+5B4C+0Gd2O3,1.8331,(84 * 0.965) + (11 * 8.15) + (5 * 2.52) + (0 * 7.41) / 100
83,11,5,1,83C2H6OSi+11CdO+5B4C+1Gd2O3,1.89755,(83 * 0.965) + (11 * 8.15) + (5 * 2.52) + (1 * 7.41) / 100
82,11,5,2,82C2H6OSi+11CdO+5B4C+2Gd2O3,1.962,(82 * 0.965) + (11 * 8.15) + (5 * 2.52) + (2 * 7.41) / 100
81,11,5,3,81C2H6OSi+11CdO+5B4C+3Gd2O3,2.02645,(81 * 0.965) + (11 * 8.15) + (5 * 2.52) + (3 * 7.41) / 100
80,11,5,4,80C2H6OSi+11CdO+5B4C+4Gd2O3,2.0909,(80 * 0.965) + (11 * 8.15) + (5 * 2.52) + (4 * 7.41) / 100
83,11,6,0,83C2H6OSi+11CdO+6B4C+0Gd2O3,1.84865,(83 * 0.965) + (11 * 8.15) + (6 * 2.52) + (0 * 7.41) / 100
82,11,6,1,82C2H6OSi+11CdO+6B4C+1Gd2O3,1.9131,(82 * 0.965) + (11 * 8.15) + (6 * 2.52) + (1 * 7.41) / 100
81,11,6,2,81C2H6OSi+11CdO+6B4C+2Gd2O3,1.97755,(81 * 0.965) + (11 * 8.15) + (6 * 2.52) + (2 * 7.41) / 100
80,11,6,3,80C2H6OSi+11CdO+6B4C+3Gd2O3,2.042,(80 * 0.965) + (11 * 8.15) + (6 * 2.52) + (3 * 7.41) / 100
82,11,7,0,82C2H6OSi+11CdO+7B4C+0Gd2O3,1.8642,(82 * 0.965) + (11 * 8.15) + (7 * 2.52) + (0 * 7.41) / 100
81,11,7,1,81C2H6OSi+11CdO+7B4C+1Gd2O3,1.92865,(81 * 0.965) + (11 * 8.15) + (7 * 2.52) + (1 * 7.41) / 100
80,11,7,2,80C2H6OSi+11CdO+7B4C+2Gd2O3,1.9931,(80 * 0.965) + (11 * 8.15) + (7 * 2.52) + (2 * 7.41) / 100
81,11,8,0,81C2H6OSi+11CdO+8B4C+0Gd2O3,1.87975,(81 * 0.965) + (11 * 8.15) + (8 * 2.52) + (0 * 7.41) / 100
80,11,8,1,80C2H6OSi+11CdO+8B4C+1Gd2O3,1.9442,(80 * 0.965) + (11 * 8.15) + (8 * 2.52) + (1 * 7.41) / 100
80,11,9,0,80C2H6OSi+11CdO+9B4C+0Gd2O3,1.8953,(80 * 0.965) + (11 * 8.15) + (9 * 2.52) + (0 * 7.41) / 100
88,12,0,0,88C2H6OSi+12CdO+0B4C+0Gd2O3,1.8272,(88 * 0.965) + (12 * 8.15) + (0 * 2.52) + (0 * 7.41) / 100
87,12,0,1,87C2H6OSi+12CdO+0B4C+1Gd2O3,1.89165,(87 * 0.965) + (12 * 8.15) + (0 * 2.52) + (1 * 7.41) / 100
86,12,0,2,86C2H6OSi+12CdO+0B4C+2Gd2O3,1.9561,(86 * 0.965) + (12 * 8.15) + (0 * 2.52) + (2 * 7.41) / 100
85,12,0,3,85C2H6OSi+12CdO+0B4C+3Gd2O3,2.02055,(85 * 0.965) + (12 * 8.15) + (0 * 2.52) + (3 * 7.41) / 100
84,12,0,4,84C2H6OSi+12CdO+0B4C+4Gd2O3,2.085,(84 * 0.965) + (12 * 8.15) + (0 * 2.52) + (4 * 7.41) / 100
83,12,0,5,83C2H6OSi+12CdO+0B4C+5Gd2O3,2.14945,(83 * 0.965) + (12 * 8.15) + (0 * 2.52) + (5 * 7.41) / 100
82,12,0,6,82C2H6OSi+12CdO+0B4C+6Gd2O3,2.2139,(82 * 0.965) + (12 * 8.15) + (0 * 2.52) + (6 * 7.41) / 100
81,12,0,7,81C2H6OSi+12CdO+0B4C+7Gd2O3,2.27835,(81 * 0.965) + (12 * 8.15) + (0 * 2.52) + (7 * 7.41) / 100
80,12,0,8,80C2H6OSi+12CdO+0B4C+8Gd2O3,2.3428,(80 * 0.965) + (12 * 8.15) + (0 * 2.52) + (8 * 7.41) / 100
87,12,1,0,87C2H6OSi+12CdO+1B4C+0Gd2O3,1.84275,(87 * 0.965) + (12 * 8.15) + (1 * 2.52) + (0 * 7.41) / 100
86,12,1,1,86C2H6OSi+12CdO+1B4C+1Gd2O3,1.9072,(86 * 0.965) + (12 * 8.15) + (1 * 2.52) + (1 * 7.41) / 100
85,12,1,2,85C2H6OSi+12CdO+1B4C+2Gd2O3,1.97165,(85 * 0.965) + (12 * 8.15) + (1 * 2.52) + (2 * 7.41) / 100
84,12,1,3,84C2H6OSi+12CdO+1B4C+3Gd2O3,2.0361,(84 * 0.965) + (12 * 8.15) + (1 * 2.52) + (3 * 7.41) / 100
83,12,1,4,83C2H6OSi+12CdO+1B4C+4Gd2O3,2.10055,(83 * 0.965) + (12 * 8.15) + (1 * 2.52) + (4 * 7.41) / 100
82,12,1,5,82C2H6OSi+12CdO+1B4C+5Gd2O3,2.165,(82 * 0.965) + (12 * 8.15) + (1 * 2.52) + (5 * 7.41) / 100
81,12,1,6,81C2H6OSi+12CdO+1B4C+6Gd2O3,2.22945,(81 * 0.965) + (12 * 8.15) + (1 * 2.52) + (6 * 7.41) / 100
80,12,1,7,80C2H6OSi+12CdO+1B4C+7Gd2O3,2.2939,(80 * 0.965) + (12 * 8.15) + (1 * 2.52) + (7 * 7.41) / 100
86,12,2,0,86C2H6OSi+12CdO+2B4C+0Gd2O3,1.8583,(86 * 0.965) + (12 * 8.15) + (2 * 2.52) + (0 * 7.41) / 100
85,12,2,1,85C2H6OSi+12CdO+2B4C+1Gd2O3,1.92275,(85 * 0.965) + (12 * 8.15) + (2 * 2.52) + (1 * 7.41) / 100
84,12,2,2,84C2H6OSi+12CdO+2B4C+2Gd2O3,1.9872,(84 * 0.965) + (12 * 8.15) + (2 * 2.52) + (2 * 7.41) / 100
83,12,2,3,83C2H6OSi+12CdO+2B4C+3Gd2O3,2.05165,(83 * 0.965) + (12 * 8.15) + (2 * 2.52) + (3 * 7.41) / 100
82,12,2,4,82C2H6OSi+12CdO+2B4C+4Gd2O3,2.1161,(82 * 0.965) + (12 * 8.15) + (2 * 2.52) + (4 * 7.41) / 100
81,12,2,5,81C2H6OSi+12CdO+2B4C+5Gd2O3,2.18055,(81 * 0.965) + (12 * 8.15) + (2 * 2.52) + (5 * 7.41) / 100
80,12,2,6,80C2H6OSi+12CdO+2B4C+6Gd2O3,2.245,(80 * 0.965) + (12 * 8.15) + (2 * 2.52) + (6 * 7.41) / 100
85,12,3,0,85C2H6OSi+12CdO+3B4C+0Gd2O3,1.87385,(85 * 0.965) + (12 * 8.15) + (3 * 2.52) + (0 * 7.41) / 100
84,12,3,1,84C2H6OSi+12CdO+3B4C+1Gd2O3,1.9383,(84 * 0.965) + (12 * 8.15) + (3 * 2.52) + (1 * 7.41) / 100
83,12,3,2,83C2H6OSi+12CdO+3B4C+2Gd2O3,2.00275,(83 * 0.965) + (12 * 8.15) + (3 * 2.52) + (2 * 7.41) / 100
82,12,3,3,82C2H6OSi+12CdO+3B4C+3Gd2O3,2.0672,(82 * 0.965) + (12 * 8.15) + (3 * 2.52) + (3 * 7.41) / 100
81,12,3,4,81C2H6OSi+12CdO+3B4C+4Gd2O3,2.13165,(81 * 0.965) + (12 * 8.15) + (3 * 2.52) + (4 * 7.41) / 100
80,12,3,5,80C2H6OSi+12CdO+3B4C+5Gd2O3,2.1961,(80 * 0.965) + (12 * 8.15) + (3 * 2.52) + (5 * 7.41) / 100
84,12,4,0,84C2H6OSi+12CdO+4B4C+0Gd2O3,1.8894,(84 * 0.965) + (12 * 8.15) + (4 * 2.52) + (0 * 7.41) / 100
83,12,4,1,83C2H6OSi+12CdO+4B4C+1Gd2O3,1.95385,(83 * 0.965) + (12 * 8.15) + (4 * 2.52) + (1 * 7.41) / 100
82,12,4,2,82C2H6OSi+12CdO+4B4C+2Gd2O3,2.0183,(82 * 0.965) + (12 * 8.15) + (4 * 2.52) + (2 * 7.41) / 100
81,12,4,3,81C2H6OSi+12CdO+4B4C+3Gd2O3,2.08275,(81 * 0.965) + (12 * 8.15) + (4 * 2.52) + (3 * 7.41) / 100
80,12,4,4,80C2H6OSi+12CdO+4B4C+4Gd2O3,2.1472,(80 * 0.965) + (12 * 8.15) + (4 * 2.52) + (4 * 7.41) / 100
83,12,5,0,83C2H6OSi+12CdO+5B4C+0Gd2O3,1.90495,(83 * 0.965) + (12 * 8.15) + (5 * 2.52) + (0 * 7.41) / 100
82,12,5,1,82C2H6OSi+12CdO+5B4C+1Gd2O3,1.9694,(82 * 0.965) + (12 * 8.15) + (5 * 2.52) + (1 * 7.41) / 100
81,12,5,2,81C2H6OSi+12CdO+5B4C+2Gd2O3,2.03385,(81 * 0.965) + (12 * 8.15) + (5 * 2.52) + (2 * 7.41) / 100
80,12,5,3,80C2H6OSi+12CdO+5B4C+3Gd2O3,2.0983,(80 * 0.965) + (12 * 8.15) + (5 * 2.52) + (3 * 7.41) / 100
82,12,6,0,82C2H6OSi+12CdO+6B4C+0Gd2O3,1.9205,(82 * 0.965) + (12 * 8.15) + (6 * 2.52) + (0 * 7.41) / 100
81,12,6,1,81C2H6OSi+12CdO+6B4C+1Gd2O3,1.98495,(81 * 0.965) + (12 * 8.15) + (6 * 2.52) + (1 * 7.41) / 100
80,12,6,2,80C2H6OSi+12CdO+6B4C+2Gd2O3,2.0494,(80 * 0.965) + (12 * 8.15) + (6 * 2.52) + (2 * 7.41) / 100
81,12,7,0,81C2H6OSi+12CdO+7B4C+0Gd2O3,1.93605,(81 * 0.965) + (12 * 8.15) + (7 * 2.52) + (0 * 7.41) / 100
80,12,7,1,80C2H6OSi+12CdO+7B4C+1Gd2O3,2.0005,(80 * 0.965) + (12 * 8.15) + (7 * 2.52) + (1 * 7.41) / 100
80,12,8,0,80C2H6OSi+12CdO+8B4C+0Gd2O3,1.9516,(80 * 0.965) + (12 * 8.15) + (8 * 2.52) + (0 * 7.41) / 100
87,13,0,0,87C2H6OSi+13CdO+0B4C+0Gd2O3,1.89905,(87 * 0.965) + (13 * 8.15) + (0 * 2.52) + (0 * 7.41) / 100
86,13,0,1,86C2H6OSi+13CdO+0B4C+1Gd2O3,1.9635,(86 * 0.965) + (13 * 8.15) + (0 * 2.52) + (1 * 7.41) / 100
85,13,0,2,85C2H6OSi+13CdO+0B4C+2Gd2O3,2.02795,(85 * 0.965) + (13 * 8.15) + (0 * 2.52) + (2 * 7.41) / 100
84,13,0,3,84C2H6OSi+13CdO+0B4C+3Gd2O3,2.0924,(84 * 0.965) + (13 * 8.15) + (0 * 2.52) + (3 * 7.41) / 100
83,13,0,4,83C2H6OSi+13CdO+0B4C+4Gd2O3,2.15685,(83 * 0.965) + (13 * 8.15) + (0 * 2.52) + (4 * 7.41) / 100
82,13,0,5,82C2H6OSi+13CdO+0B4C+5Gd2O3,2.2213,(82 * 0.965) + (13 * 8.15) + (0 * 2.52) + (5 * 7.41) / 100
81,13,0,6,81C2H6OSi+13CdO+0B4C+6Gd2O3,2.28575,(81 * 0.965) + (13 * 8.15) + (0 * 2.52) + (6 * 7.41) / 100
80,13,0,7,80C2H6OSi+13CdO+0B4C+7Gd2O3,2.3502,(80 * 0.965) + (13 * 8.15) + (0 * 2.52) + (7 * 7.41) / 100
86,13,1,0,86C2H6OSi+13CdO+1B4C+0Gd2O3,1.9146,(86 * 0.965) + (13 * 8.15) + (1 * 2.52) + (0 * 7.41) / 100
85,13,1,1,85C2H6OSi+13CdO+1B4C+1Gd2O3,1.97905,(85 * 0.965) + (13 * 8.15) + (1 * 2.52) + (1 * 7.41) / 100
84,13,1,2,84C2H6OSi+13CdO+1B4C+2Gd2O3,2.0435,(84 * 0.965) + (13 * 8.15) + (1 * 2.52) + (2 * 7.41) / 100
83,13,1,3,83C2H6OSi+13CdO+1B4C+3Gd2O3,2.10795,(83 * 0.965) + (13 * 8.15) + (1 * 2.52) + (3 * 7.41) / 100
82,13,1,4,82C2H6OSi+13CdO+1B4C+4Gd2O3,2.1724,(82 * 0.965) + (13 * 8.15) + (1 * 2.52) + (4 * 7.41) / 100
81,13,1,5,81C2H6OSi+13CdO+1B4C+5Gd2O3,2.23685,(81 * 0.965) + (13 * 8.15) + (1 * 2.52) + (5 * 7.41) / 100
80,13,1,6,80C2H6OSi+13CdO+1B4C+6Gd2O3,2.3013,(80 * 0.965) + (13 * 8.15) + (1 * 2.52) + (6 * 7.41) / 100
85,13,2,0,85C2H6OSi+13CdO+2B4C+0Gd2O3,1.93015,(85 * 0.965) + (13 * 8.15) + (2 * 2.52) + (0 * 7.41) / 100
84,13,2,1,84C2H6OSi+13CdO+2B4C+1Gd2O3,1.9946,(84 * 0.965) + (13 * 8.15) + (2 * 2.52) + (1 * 7.41) / 100
83,13,2,2,83C2H6OSi+13CdO+2B4C+2Gd2O3,2.05905,(83 * 0.965) + (13 * 8.15) + (2 * 2.52) + (2 * 7.41) / 100
82,13,2,3,82C2H6OSi+13CdO+2B4C+3Gd2O3,2.1235,(82 * 0.965) + (13 * 8.15) + (2 * 2.52) + (3 * 7.41) / 100
81,13,2,4,81C2H6OSi+13CdO+2B4C+4Gd2O3,2.18795,(81 * 0.965) + (13 * 8.15) + (2 * 2.52) + (4 * 7.41) / 100
